	1	2	3	4	5	6	7	8	9	10
SPSQ_biopsy3_RA_s_024um_00054_00112-1	0.0016105409061847426	0.6271720733824958	0.2503349119299102	0.0	0.016603514933700474	0.0	0.13838883437933563	0.010343546928491648	0.005246238492185605	0.005309763464664818
SPSQ_biopsy3_RA_s_024um_00129_00125-1	0.0017959854213330615	0.0	0.02651670053822466	0.0	0.9167366003248495	0.10571714474694295	0.0	0.0	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00067_00171-1	0.006957936451054633	0.0	0.014342427877901083	0.7908188801443037	0.03480984375329378	0.06662219968365503	0.0035433172112504466	0.10602562637602675	0.000173340116996874	0.0
SPSQ_biopsy3_RA_s_024um_00055_00094-1	0.014228227733182872	0.4420261736591673	0.07044540023023416	0.0	0.3173847585271515	0.04633335103216804	0.08374356681251396	0.0	0.014596547205915075	0.004260207722424794
SPSQ_biopsy3_RA_s_024um_00113_00039-1	0.0	0.13135990434569358	0.23450121677447314	0.012602970570917471	0.017670742980112952	0.6207488280438082	0.0	0.005341670990207215	0.0	0.007863594581604563
SPSQ_biopsy3_RA_s_024um_00175_00192-1	0.10537920609414417	0.0636381640021813	0.0	0.011314972336599173	0.04680734307348269	0.0	0.1878052115788718	0.40137499423976947	0.003440911574500189	0.0
SPSQ_biopsy3_RA_s_024um_00179_00207-1	0.14168742892368322	0.323242047231722	0.0	0.03666973482095252	0.22679387032010148	0.0	0.055732260338735656	0.03826194561088587	0.0	0.06112342333751525
SPSQ_biopsy3_RA_s_024um_00089_00171-1	0.032694350626675736	0.34854062542100916	0.20885336235856114	0.0	0.07346845852809195	0.05598710870598564	0.09973740067429476	0.07796181433503942	0.05927107269494871	0.00446273215516763
SPSQ_biopsy3_RA_s_024um_00104_00088-1	0.6445860747658777	0.0	0.20514786476572983	0.0	0.1868904040913273	0.0	0.06609615811331994	0.04932101649597069	0.03144059046848351	0.012305407524084405
SPSQ_biopsy3_RA_s_024um_00139_00218-1	0.15468920212316584	0.3340711415472366	0.14061802231519224	0.05176809513515183	0.0	0.1203474288493246	0.06678301753142757	0.006159031589608503	0.020869290676553836	0.014293195058790113
SPSQ_biopsy3_RA_s_024um_00100_00089-1	0.8043786568356444	0.07261012850168036	0.0	0.001757575317025953	0.01791273426421555	0.0680345043147437	0.03179171271279629	0.01282057921211158	0.012095006630872615	0.0008834771692892345
SPSQ_biopsy3_RA_s_024um_00098_00090-1	0.5067691198095172	0.04547175252524236	0.0	0.06382418039831665	0.2945674855452341	0.04652071251492941	0.01284152375302411	0.02543177517549657	0.00027526725703735683	0.0
SPSQ_biopsy3_RA_s_024um_00129_00112-1	0.18836565481616868	0.0	0.4644879581083666	0.0	0.055933755818038416	0.2999230981720903	0.0009897041382683261	0.007094668067904374	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00055_00078-1	0.0	0.0	0.0	0.13105450189592827	0.7032262723363469	0.0	0.0	0.23206728059096812	0.0	0.04720576246274497
SPSQ_biopsy3_RA_s_024um_00139_00196-1	0.025123621968161616	0.3327671816617785	0.0	0.061482680208644565	0.24584219851180883	0.06387693456240348	0.007897121988880023	0.17329217580372744	0.028195650838287116	0.0004801422697496547
SPSQ_biopsy3_RA_s_024um_00068_00234-1	0.2179195193424319	0.014628378332445895	0.1763938447693923	0.31804149775533247	0.0	0.07294859806859155	0.043636278104314634	0.0	0.025759959318996453	0.14257954246195656
SPSQ_biopsy3_RA_s_024um_00136_00102-1	0.2711817947724899	0.2174370216500589	0.04031734990967967	0.0	0.007093639476472922	0.43127380786025477	0.011198568473156503	0.0	0.0	0.0035909118125334307
SPSQ_biopsy3_RA_s_024um_00164_00083-1	0.0	0.0	0.0	0.5432765232728978	0.25925455113397783	0.0	0.0	0.03148095524768209	0.2278844313338558	0.03937762036136684
SPSQ_biopsy3_RA_s_024um_00123_00061-1	0.0	0.0	0.22534711138358157	0.11967445024753416	0.5138254370329615	0.16189572307333078	0.008146245799727694	0.0031851204901728668	0.005357995165454888	0.00711929876396763
SPSQ_biopsy3_RA_s_024um_00054_00117-1	0.24525715426745015	0.5857308597477333	0.3031208208776267	0.0	0.024614609841992752	0.0	0.011855847121165938	0.0021968695009270726	0.001367243805899275	0.0
SPSQ_biopsy3_RA_s_024um_00092_00181-1	0.0	0.0	0.0	0.2715645661019939	0.7104359291814569	0.054206624992208276	0.0	0.013495200848697566	0.0	0.05074868472897231
SPSQ_biopsy3_RA_s_024um_00179_00192-1	0.5144894651902484	0.0	0.16745685324699844	0.02221313885352002	0.11689526710616936	0.0	0.0	0.12164191159699234	0.0	0.0019375951075236166
