	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SPSC_biopsy1_s_024um_00147_00172-1	0.19273101875769955	0.007943353166868505	0.0	0.0	0.10337643202107549	0.0	0.0	0.0	0.10492292555168843	0.0	0.0	0.15876104671765498	0.0577622934421054	0.047205723964098834	0.036782490359194786
SPSC_biopsy1_s_024um_00060_00185-1	0.03160870845485166	0.14303158423618145	0.07357564618542069	0.3236570061478203	0.17234483196521153	0.050447048338131885	0.07286985371533458	0.050419655991954505	0.0	0.12801814629340802	0.0	0.007793627019423769	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00124_00131-1	0.01851669505477154	0.35089407035020515	0.12507383432844374	0.20529906428276498	0.1405566988469265	0.012896027151884173	0.0	0.04823588590976608	0.024812652056212484	0.09624289696415969	0.0	0.010997963519320052	0.0029543579019887132	0.0012938395660793602	0.0
SPSC_biopsy1_s_024um_00075_00174-1	0.0	0.2382150946282939	0.09109049497146691	0.10589869012567109	0.027606553081169584	0.09985656469451672	0.0	0.0	0.07685141206065119	0.26603303497581177	0.0	0.0068457693207671115	0.0	0.0	0.018199676555641885
SPSC_biopsy1_s_024um_00097_00129-1	0.00796800067001371	0.1426634572414071	0.3603798615223417	0.03614677316459106	0.1524634965236234	0.1652422960463345	0.0	0.04126432475794525	0.0593424278305073	0.04464143346712593	0.009478935545618563	0.0	0.001754251267934861	0.0035650232735706857	0.0
SPSC_biopsy1_s_024um_00066_00181-1	0.0	0.20007922308573983	0.1530689394626812	0.14011942052142537	0.046544892176860066	0.0	0.08020119210808799	0.015813358389007468	0.17007543916637916	0.15553502998194244	0.0	0.016364695363145772	0.0003751997781923005	0.0023241661373015693	0.0
SPSC_biopsy1_s_024um_00129_00123-1	0.017005994177695254	0.0	0.12953825122475124	0.27051488306302296	0.14014401069097732	0.11424408170673793	0.029053196142526622	0.025049903862824192	0.015671615609787734	0.23638714125279314	0.009823834875927613	0.0	0.0	0.01273009297864345	0.0
SPSC_biopsy1_s_024um_00074_00107-1	0.0	0.1832755732797487	0.1558901937275053	0.1357838677463589	0.379041959421575	0.0684214675132493	0.0	0.01686520894468678	0.0011601281941852162	0.00193089963177905	0.06006966682688592	0.01895472300869816	0.003524086541266497	0.0	0.013611564000099104
SPSC_biopsy1_s_024um_00151_00136-1	0.5169154063991057	0.04990307116759834	0.0	0.0	0.14940835746511844	0.0	0.0	0.11609718427481719	0.0233670404398191	0.0	0.0	0.0	0.0	0.10471781524671017	0.0
SPSC_biopsy1_s_024um_00136_00121-1	0.012810025947006415	0.2507473826520359	0.08716870307196041	0.25257202921269395	0.03316461561582173	0.2896558359648063	0.0	0.0	0.017181393820876766	0.03155058366795376	0.0	0.0	0.0	0.006049059909810331	0.0
SPSC_biopsy1_s_024um_00165_00185-1	0.03385763835909917	0.0	0.0	0.0	0.0	0.001453844937193913	0.033018575872088535	0.0	0.0	0.0	0.0	0.0	0.9891332463358843	0.0	0.0
SPSC_biopsy1_s_024um_00148_00141-1	0.5756844000650909	0.0	0.06685720412338281	0.0	0.1034380438577422	0.0	0.0	0.03640549824173377	0.03845907369375843	0.0	0.0	0.015370539641755178	0.0	0.05638248808905941	0.017349289952356343
SPSC_biopsy1_s_024um_00144_00152-1	0.8744008561179049	0.0	0.0	0.019476094087201457	0.0674761784741493	0.0	0.0	0.05704998796108379	0.0	0.04845175383569224	0.018965946827328543	0.0	0.023970340762947517	0.010688047433724519	0.0
SPSC_biopsy1_s_024um_00076_00104-1	0.0	0.0	0.36429061194345846	0.0	0.2073895773300922	0.0	0.0	0.0	0.0	0.0	0.16590701556402263	0.34073565047683113	0.0	0.011085736184890135	0.0
SPSC_biopsy1_s_024um_00154_00132-1	0.38023742936281546	0.04130989252178121	0.0	0.0	0.29506655400589693	0.030193358409723616	0.0075427123527937534	0.12224181359698966	0.0	0.055371803049582356	0.0	0.01629843625145878	0.027137086848985897	0.0	0.0
SPSC_biopsy1_s_024um_00109_00135-1	0.010548031348009655	0.0	0.14773581786653583	0.6916462166735629	0.08598037239754956	0.0	0.0	0.0	0.0636484622423899	0.009120238960098224	0.014890968160794778	0.0	0.015892904837756874	0.0	0.013191220509464733
SPSC_biopsy1_s_024um_00075_00171-1	0.010492147092316209	0.14051008009842422	0.09766001200307471	0.17138472360843088	0.05820764814358441	0.25914117520623275	0.037038508263259565	0.0	0.03235720503646783	0.12540775108915728	0.0	0.0	0.0	0.0035817497330744405	0.011270783966558052
SPSC_biopsy1_s_024um_00149_00145-1	0.8359375639345508	0.0	0.0	0.0	0.06555778897191575	0.0	0.059321160163106436	0.0	0.04708288622090748	0.0	0.0	0.060492275601829563	0.010361023452453523	0.005926790661622409	0.0
SPSC_biopsy1_s_024um_00106_00128-1	0.0	0.08640944253401274	0.45594864104768834	0.028645085134077982	0.28627675240394274	0.02907914976163284	0.0	0.051066263015638595	0.049668451449949545	0.02134254305684003	0.031613652437590394	0.0	0.0	0.0	0.0019234307292201797
SPSC_biopsy1_s_024um_00152_00154-1	0.6238392845392661	0.0	0.0	0.023258186308360112	0.0	0.0	0.02829844323226699	0.07740370691861365	0.20874652576033514	0.0	0.0	0.052698159498811716	0.0003889352181520592	0.0	0.0
SPSC_biopsy1_s_024um_00129_00136-1	0.0	0.05792070417821536	0.0625770179924964	0.6227915783500941	0.03376813052517354	0.0	0.056390817676865684	0.04060817718601065	0.03902384691004635	0.03289164277453871	0.0032627606400811534	0.008742696857439426	0.020641992486680725	0.0	0.0
SPSC_biopsy1_s_024um_00077_00104-1	0.0	0.005153153809399379	0.05844346825959435	0.0638771858157396	0.3200371571002148	0.0	0.06637049901641556	0.0	0.0	0.014099833210357368	0.1493761146791359	0.1811520302709082	0.010898287187633915	0.0	0.0
SPSC_biopsy1_s_024um_00069_00169-1	0.002580862263015424	0.02443469640101878	0.1463205769884191	0.2192485883030353	0.033984848685706615	0.29067279772598437	0.03093494565640154	0.0	0.11447264922963551	0.05713084502632568	0.018223881017438763	0.0	0.0	0.001570981052606038	0.0
SPSC_biopsy1_s_024um_00071_00168-1	0.0	0.07640520637804804	0.13860289245476337	0.13160419169888585	0.1851197320619212	0.32525661661849814	0.0	0.0	0.032639889125423746	0.09290700371572301	0.004717370960961707	0.0	0.010550153449960822	7.152222875162166e-05	0.0
